car_num,ct_name,psevdoname,std_kap,std_ppr,std_dep,std_vogi
76693951,Газовые,13-54-6,2023-11-11,2019-11-13,2019-09-26,2021-11-11
76693977,Газовые,13-54-6,2023-11-11,2019-11-19,2018-10-29,2021-11-11
76693985,Газовые,13-54-6,2023-11-11,2019-09-25,2019-05-17,2021-11-11
76694009,Газовые,13-54-6,2023-11-11,2019-12-06,2019-12-18,2021-11-11
76694066,Газовые,13-54-6,2023-11-11,2019-12-11,2018-05-29,2021-11-11
76694082,Газовые,13-54-6,2023-11-11,2020-01-04,2018-11-02,2021-11-11
76695055,Газовые,13-54-6,2023-11-21,2019-11-17,2019-04-26,2021-11-21
76695188,Газовые,13-54-6,2023-11-21,2019-11-20,2019-04-29,2021-11-21
76695345,Газовые,13-54-6,2023-11-25,2019-11-15,2018-10-17,2021-11-25
76695428,Газовые,13-54-6,2023-11-25,2019-10-27,2019-10-25,2021-11-25
76695451,Газовые,13-54-6,2023-11-25,2019-11-16,2019-06-13,2021-11-25
76695469,Газовые,13-54-6,2023-11-25,2020-01-08,2021-01-17,2021-11-25
76695477,Газовые,13-54-6,2023-11-25,2019-12-06,2018-08-17,2021-11-25
77410090,Газовые,11-160-9,2023-10-23,2019-09-14,2020-03-01,2021-10-23
77410199,Газовые,11-160-9,2023-10-23,2019-04-01,2019-04-02,2021-10-23
50507862,Газовые,11-1406,2021-11-14,2019-07-08,2019-11-21,2025-07-07
50508589,Газовые,11-1406,2021-05-28,2019-10-31,2019-11-19,2021-05-08
50513712,Газовые,11-1406,2021-08-12,2019-08-14,2020-04-19,2025-08-13
50809730,Газовые,14-94-1,2019-07-21,2019-01-28,2022-05-31,2025-01-27
50882398,Газовые,19-1851,2025-02-16,2019-02-06,2020-05-22,2021-10-16
57726119,Газовые,12-1037,2021-11-08,2019-12-25,2018-09-04,2019-12-30
57787566,Газовые,11-1406,2023-02-12,2019-02-07,2019-06-29,2025-02-06
57800260,Газовые,11-1406,2025-08-25,2019-07-21,2018-12-19,2023-07-20
57802233,Газовые,11-1406,2025-05-05,2018-08-27,2019-06-06,2021-06-24
57804080,Газовые,11-1406,2020-11-02,2018-10-07,2019-01-31,2022-10-21
57805640,Газовые,11-1406,2021-12-28,2018-12-04,2018-06-10,2024-12-03
57816324,Газовые,11-1406,2019-11-29,2018-12-29,2022-09-14,2024-12-27
57820243,Газовые,11-1406,2018-07-07,2019-03-26,2022-04-03,2020-07-21
57820458,Газовые,11-1406,2020-12-15,2019-03-04,2022-12-29,2020-05-09
57821126,Газовые,11-1406,2021-08-29,2019-09-10,2019-11-29,2025-09-09
57842213,Газовые,11-1406,2019-09-03,2019-05-29,2022-06-03,2025-05-28
57843104,Газовые,11-1406,2018-08-16,2019-09-09,2021-09-20,2021-04-15
57844607,Газовые,11-1406,2027-10-16,2018-11-03,2020-07-17,2024-11-02
57845083,Газовые,11-1406,2020-01-12,2018-10-03,2018-05-09,2024-10-01
57846248,Газовые,11-1406,2019-11-05,2018-08-18,2022-10-23,2024-08-17
57852188,Газовые,10-156-2,2019-12-26,2019-10-19,2022-10-29,2023-10-21
57864282,Газовые,11-1406,2020-04-30,2019-07-18,2023-01-18,2025-07-17
57866634,Газовые,11-1406,2022-10-03,2019-01-16,2020-01-22,2025-01-15
57885527,Газовые,11-1406,2020-07-06,2019-09-10,2018-09-17,2025-03-05
57894321,Газовые,11-1406,2018-08-30,2018-09-13,2021-07-02,2024-09-12
57895203,Газовые,11-1406,2020-11-17,2019-01-29,2023-02-04,2025-01-28
57895328,Газовые,11-1406,2021-12-21,2019-11-12,2018-05-13,2023-11-12
58154030,Газовые,14-94-1,2027-06-17,2018-12-19,2018-10-09,2024-12-19
58154394,Газовые,14-94-1,2018-12-10,2018-09-09,2021-09-20,2024-09-08
58175316,Газовые,14-94-1,2026-11-29,2019-07-11,2019-02-16,2021-07-19
58195884,Газовые,14-94-1,2026-11-07,2019-06-21,2019-03-07,2021-07-02
58224296,Газовые,19-1851,2019-02-26,2018-09-06,2021-04-01,2022-06-03
58224395,Газовые,19-1851,2026-02-03,2020-02-24,2019-01-11,2023-02-26
58224635,Газовые,19-1851,2025-02-09,2019-01-08,2019-10-27,2021-10-10
58236449,Газовые,14-94-1,2025-02-20,2018-12-21,2018-08-12,2023-01-30
76607944,Газовые,12-1037,2022-05-23,2020-04-21,2018-11-08,2020-05-23
76665207,Газовые,11-160-9,2023-05-30,2019-12-13,2019-02-07,2021-05-30
76665256,Газовые,11-160-9,2023-05-20,2019-03-27,2019-05-08,2021-05-20
76665751,Газовые,11-160-9,2023-05-29,2019-04-29,2018-12-23,2021-05-29
76666411,Газовые,11-160-9,2023-05-31,2019-09-21,2019-01-07,2021-05-31
76666551,Газовые,11-160-9,2023-06-04,2019-01-13,2018-08-21,2021-06-04
76666874,Газовые,11-160-9,2023-06-06,2019-05-27,2020-12-27,2021-06-06
76684315,Газовые,11-160-9,2023-08-13,2019-07-26,2019-11-22,2021-08-13
76684471,Газовые,11-160-9,2023-08-07,2019-08-20,2020-08-03,2021-08-07
76684489,Газовые,11-160-9,2023-08-08,2019-05-30,2019-03-01,2021-08-08
77253292,Газовые,11-160-9,2023-08-22,2019-06-22,2019-01-21,2021-08-22
77259497,Газовые,11-160-9,2023-08-30,2019-06-20,2020-04-01,2021-08-30
77260792,Газовые,11-160-9,2023-08-30,2019-04-10,2018-12-21,2021-08-30
77261196,Газовые,11-160-9,2023-08-30,2019-08-23,2018-07-30,2021-08-30
50508621,Газовые,11-1406,2021-01-07,2019-09-21,2018-11-15,2022-01-09
50514421,Газовые,11-1406,2021-04-27,2020-02-20,2019-02-20,2026-02-19
50514538,Газовые,11-1406,2022-03-23,2019-07-18,2019-05-13,2025-07-17
50515527,Газовые,11-1406,2026-02-14,2020-02-01,2018-06-13,2022-05-29
50515709,Газовые,14-94-1,2026-03-07,2020-01-25,2018-05-23,2021-10-24
50516152,Газовые,14-94-1,2026-02-27,2020-03-02,2018-07-26,2022-02-14
50809722,Газовые,14-94-1,2028-03-31,2020-03-23,2020-03-31,2026-03-22
50811819,Газовые,14-94-1,2019-08-29,2019-06-13,2023-03-06,2024-10-09
50815042,Газовые,14-94-1,2019-02-07,2018-10-27,2022-08-08,2024-10-26
50864289,Газовые,11-1406,2019-03-08,2020-01-08,2022-01-29,2023-06-03
50866516,Газовые,11-1406,2021-08-09,2019-03-14,2019-05-19,2025-03-13
50883552,Газовые,12-1037,2023-09-24,2019-01-07,2019-10-17,2025-01-06
50883834,Газовые,12-1037,2023-12-16,2020-01-02,2021-01-13,2021-12-06
50892553,Газовые,12-1037,2025-06-08,2019-05-06,2019-04-12,2025-05-05
57893901,Газовые,11-1406,2020-11-20,2019-05-11,2019-05-04,2025-05-10
53650834,Газовые,12-1037,2021-08-15,2018-08-03,2018-08-18,2019-08-15
53652210,Газовые,12-1037,2021-08-19,2018-06-21,2018-07-15,2019-08-19
55204150,Газовые,12-1037,2019-12-23,2020-03-13,2023-03-19,2026-03-12
55204572,Газовые,12-1037,2019-05-23,2018-08-10,2022-11-28,2018-08-10
57722274,Газовые,12-1037,2020-10-06,2017-12-07,2022-10-06,2017-12-07
57800807,Газовые,11-1406,2019-08-03,2018-07-20,2021-08-03,2018-10-29
57801938,Газовые,11-1406,2018-08-29,2019-06-22,2022-03-24,2021-07-22
57803900,Газовые,11-1406,2022-03-10,2019-07-11,2018-05-12,2025-07-10
57805624,Газовые,11-1406,2019-02-24,2020-02-16,2018-09-07,2026-02-15
57814634,Газовые,11-1406,2026-05-29,2018-05-15,2019-05-29,2023-02-27
57819609,Газовые,11-1406,2019-03-15,2020-03-15,2022-05-25,2026-03-14
57821118,Газовые,11-1406,2027-12-02,2019-01-24,2019-11-09,2019-01-24
57830861,Газовые,14-55-8,2020-11-27,2019-06-08,2018-05-07,2025-06-07
57831620,Газовые,14-55-8,2020-08-03,2019-10-14,2018-09-29,2023-10-15
57832222,Газовые,14-55-8,2018-12-08,2019-10-10,2022-10-19,2023-11-08
57844300,Газовые,11-1406,2019-05-10,2019-12-13,2022-12-20,2022-09-09
57845521,Газовые,11-1406,2021-01-15,2019-09-14,2023-03-31,2023-05-23
57845885,Газовые,11-1406,2018-10-10,2018-08-15,2021-09-06,2024-08-14
57848889,Газовые,11-1406,2020-08-11,2019-07-10,2022-08-11,2020-06-08
57868101,Газовые,11-1406,2018-12-14,2019-05-26,2022-09-05,2022-10-21
57870586,Газовые,11-1406,2019-11-23,2018-07-31,2018-09-10,2021-09-17
57871626,Газовые,11-1406,2018-12-16,2019-08-23,2022-08-30,2023-12-30
57884231,Газовые,11-1406,2018-11-20,2019-03-16,2018-07-12,2019-03-16
57893711,Газовые,11-1406,2020-01-08,2019-06-14,2022-06-30,2023-08-22
57898983,Газовые,11-1406,2020-09-06,2018-10-21,2019-10-25,2024-10-20
58156803,Газовые,14-94-1,2018-11-12,2018-07-29,2021-06-16,2024-07-28
58157488,Газовые,14-94-1,2018-05-20,2020-01-31,2021-02-09,2024-02-01
58194663,Газовые,14-94-1,2027-03-30,2019-11-22,2018-12-31,2021-10-14
58207762,Газовые,12-1037,2019-10-23,2020-02-04,2018-06-15,2026-02-03
58208042,Газовые,12-1037,2019-10-21,2019-07-25,2018-08-01,2025-07-24
58236043,Газовые,14-94-1,2025-10-14,2019-11-19,2019-02-12,2021-09-23
77486496,Газовые,11-160-9,2023-12-13,2020-01-02,2018-12-03,2021-12-13
77488898,Газовые,11-160-9,2023-12-16,2019-11-24,2018-07-04,2021-12-16
77489391,Газовые,11-160-9,2023-12-18,2019-11-18,2018-09-08,2021-12-18
77489599,Газовые,11-160-9,2023-12-18,2019-11-24,2018-10-11,2021-12-18
77489797,Газовые,11-160-9,2023-12-19,2019-11-15,2018-11-04,2021-12-19
77490191,Газовые,11-160-9,2023-12-23,2019-12-28,2020-04-15,2021-12-23
77492098,Газовые,11-160-9,2023-12-27,2019-12-26,2018-11-09,2021-12-27
77492197,Газовые,11-160-9,2023-12-23,2019-12-17,2019-10-02,2021-12-23
77492296,Газовые,11-160-9,2023-12-23,2020-01-05,2019-03-08,2021-12-23
77492395,Газовые,11-160-9,2023-12-23,2019-09-12,2019-04-03,2021-12-23
77492494,Газовые,11-160-9,2023-12-25,2020-01-23,2019-01-02,2021-12-25
77492593,Газовые,11-160-9,2023-12-26,2019-07-18,2019-01-20,2021-12-26
77492692,Газовые,11-160-9,2023-12-25,2019-10-30,2019-09-24,2021-12-25
77492791,Газовые,11-160-9,2023-12-27,2019-07-23,2018-11-14,2021-12-27
77494094,Газовые,11-160-9,2023-12-26,2020-01-06,2018-06-10,2021-12-26
77494193,Газовые,11-160-9,2023-12-26,2019-12-28,2018-09-03,2021-12-26
77494292,Газовые,11-160-9,2023-12-27,2019-11-02,2019-08-02,2021-12-27
77494391,Газовые,11-160-9,2023-12-27,2019-11-29,2020-04-02,2021-12-27
77494995,Газовые,11-160-9,2023-12-28,2020-01-06,2018-12-14,2021-12-28
77496297,Газовые,11-160-9,2023-12-28,2019-11-17,2019-08-21,2021-12-28
77496396,Газовые,11-160-9,2023-12-28,2019-09-03,2019-07-15,2021-12-28
77545192,Газовые,11-160-9,2024-01-28,2020-02-19,2018-10-08,2022-01-28
77545291,Газовые,11-160-9,2024-01-28,2020-01-30,2019-07-19,2022-01-28
77545390,Газовые,11-160-9,2024-01-09,2019-10-13,2019-02-08,2022-01-09
77545499,Газовые,11-160-9,2024-01-05,2020-01-15,2020-06-02,2022-01-05
57801086,Газовые,11-1406,2018-08-02,2019-07-26,2018-05-22,2021-11-19
50507961,Газовые,11-1406,2021-08-12,2018-12-20,2018-11-25,2024-12-19
50507987,Газовые,11-1406,2022-08-27,2019-06-30,2018-07-23,2025-06-29
50509645,Газовые,11-1406,2021-08-23,2018-09-20,2018-09-06,2024-09-19
50509835,Газовые,11-1406,2021-08-11,2019-11-19,2018-08-31,2024-12-19
50513639,Газовые,11-1406,2021-01-22,2019-08-12,2018-11-24,2025-08-11
50514066,Газовые,11-1406,2023-04-11,2019-09-04,2018-10-07,2025-04-12
50515618,Газовые,11-1406,2025-04-22,2019-04-05,2019-07-06,2019-08-17
50516038,Газовые,14-94-1,2025-03-21,2019-12-24,2019-02-10,2021-04-06
50810035,Газовые,14-94-1,2018-11-22,2019-12-06,2018-11-22,2025-12-05
50810258,Газовые,14-94-1,2019-03-02,2020-01-22,2019-03-02,2024-02-21
50810449,Газовые,14-94-1,2019-03-20,2020-04-07,2018-10-12,2024-03-10
50812536,Газовые,14-94-1,2018-11-21,2018-11-11,2021-06-14,2024-11-11
50813039,Газовые,14-94-1,2019-03-20,2020-02-19,2019-03-20,2026-02-17
50813179,Газовые,14-94-1,2019-09-27,2019-09-10,2023-02-24,2024-12-12
50813260,Газовые,14-94-1,2019-03-30,2018-12-07,2018-12-30,2024-12-06
50883297,Газовые,19-1851,2024-08-21,2019-07-10,2019-05-18,2021-03-14
50883420,Газовые,12-1037,2023-11-05,2019-10-20,2018-10-02,2025-04-26
50887892,Газовые,19-1851,2025-08-09,2019-07-26,2018-08-09,2021-11-07
54000039,Газовые,12-1037,2021-08-23,2019-08-23,2018-05-22,2019-08-23
55204754,Газовые,12-1037,2020-08-16,2018-08-16,2019-04-29,2018-08-16
54646187,Газовые,12-1037,2021-03-22,2019-03-22,2019-03-30,2019-03-22
57700718,Газовые,12-1037,2020-08-09,2019-11-22,2023-03-16,2025-11-21
57700924,Газовые,12-1037,2021-02-25,2020-02-07,2023-04-11,2026-02-06
57701070,Газовые,12-1037,2019-08-16,2020-01-01,2022-04-29,2025-12-31
57739260,Газовые,12-1037,2022-01-26,2019-08-07,2019-02-14,2020-02-08
57894875,Газовые,11-1406,2020-03-29,2020-01-25,2023-03-13,2024-01-05
57765612,Газовые,12-1037,2020-05-26,2018-05-26,2018-09-12,2018-05-26
57786204,Газовые,11-1406,2020-04-20,2019-07-12,2018-10-13,2025-07-11
57786758,Газовые,11-1406,2022-01-15,2019-06-17,2018-12-18,2025-06-16
57787012,Газовые,11-1406,2019-09-21,2019-09-19,2023-02-28,2024-11-12
57787327,Газовые,11-1406,2020-01-17,2018-06-05,2019-03-10,2024-04-06
57787657,Газовые,11-1406,2021-03-28,2018-11-13,2020-04-27,2024-11-12
57787848,Газовые,11-1406,2019-10-19,2020-04-17,2022-05-31,2021-01-15
57800161,Газовые,11-1406,2027-12-28,2020-04-10,2020-12-28,2026-04-09
57800666,Газовые,11-1406,2020-11-10,2020-02-08,2019-10-12,2024-01-14
57800856,Газовые,11-1406,2021-04-17,2020-01-03,2023-04-17,2026-01-02
57803579,Газовые,11-1406,2027-10-16,2019-09-14,2019-10-09,2021-09-04
57805251,Газовые,11-1406,2027-04-28,2019-04-20,2019-04-19,2022-09-03
57805459,Газовые,11-1406,2020-08-06,2019-07-14,2019-04-16,2025-07-13
57805681,Газовые,11-1406,2027-09-26,2019-03-16,2020-01-09,2022-08-18
57815011,Газовые,11-1406,2027-10-15,2019-04-09,2020-03-11,2025-04-08
57816423,Газовые,11-1406,2018-10-21,2018-12-15,2021-12-19,2024-12-15
57816431,Газовые,11-1406,2019-09-24,2020-04-12,2023-04-21,2023-10-06
57818007,Газовые,11-1406,2019-09-27,2020-02-07,2022-08-06,2026-02-06
57818536,Газовые,11-1406,2019-12-16,2019-09-17,2018-10-18,2019-09-17
57818676,Газовые,11-1406,2020-03-15,2019-03-03,2022-03-15,2020-10-02
57819054,Газовые,11-1406,2018-11-04,2019-01-18,2022-01-22,2021-04-09
57819963,Газовые,11-1406,2019-04-08,2019-04-13,2022-09-18,2019-04-13
57823924,Газовые,14-55-8,2020-04-27,2019-04-09,2022-05-31,2025-04-08
57825549,Газовые,14-55-8,2027-08-29,2019-05-03,2019-08-29,2025-05-02
57831273,Газовые,14-55-8,2027-06-13,2019-05-07,2019-09-13,2025-05-06
57842817,Газовые,11-1406,2018-09-04,2018-11-30,2021-09-20,2021-05-22
57843187,Газовые,11-1406,2027-09-30,2019-05-23,2019-09-30,2021-02-21
57847519,Газовые,11-1406,2018-06-03,2019-08-20,2021-12-27,2021-08-06
57847949,Газовые,11-1406,2022-01-14,2019-10-24,2019-10-08,2023-10-27
57852402,Газовые,10-156-2,2020-01-04,2018-09-13,2022-10-30,2024-09-12
57852501,Газовые,10-156-2,2018-12-07,2019-12-24,2022-07-29,2025-07-05
57864217,Газовые,11-1406,2020-02-06,2019-01-17,2019-01-04,2023-07-03
57865875,Газовые,11-1406,2027-09-05,2019-05-13,2020-09-05,2020-08-27
57866485,Газовые,11-1406,2019-06-10,2019-01-11,2022-07-03,2025-01-10
57882797,Газовые,12-1037,2024-03-29,2019-04-04,2020-05-30,2019-04-04
57883357,Газовые,11-1406,2020-08-24,2019-01-22,2020-01-26,2025-01-21
57884306,Газовые,11-1406,2021-03-19,2019-03-02,2018-12-28,2025-03-01
57884769,Газовые,11-1406,2020-06-14,2019-12-30,2022-11-08,2025-12-29
57884975,Газовые,11-1406,2020-04-04,2019-06-03,2018-09-01,2025-06-02
57885998,Газовые,12-1037,2024-02-28,2019-06-08,2018-11-01,2019-06-08
57889115,Газовые,11-1406,2020-04-12,2019-04-04,2022-04-12,2021-08-20
57890113,Газовые,11-1406,2020-06-17,2018-10-07,2022-06-17,2024-10-09
57891582,Газовые,11-1406,2019-10-22,2019-04-27,2022-05-07,2023-09-10
57893653,Газовые,11-1406,2019-08-15,2019-11-12,2023-05-03,2023-12-01
57896664,Газовые,11-1406,2020-02-10,2020-02-22,2018-09-17,2026-02-21
58157694,Газовые,14-94-1,2027-11-07,2019-10-19,2019-11-07,2023-10-05
58157736,Газовые,14-94-1,2020-01-14,2019-01-08,2022-01-14,2023-04-13
58189127,Газовые,14-94-1,2027-11-28,2018-06-14,2019-07-25,2023-03-14
58157744,Газовые,14-94-1,2019-01-10,2019-02-22,2022-09-13,2025-02-21
58157827,Газовые,14-94-1,2018-06-24,2018-10-28,2021-11-06,2024-10-28
58157959,Газовые,14-94-1,2018-08-08,2019-11-16,2021-11-28,2023-09-13
58159377,Газовые,14-94-1,2018-05-18,2019-05-11,2018-05-18,2025-05-10
58175225,Газовые,14-94-1,2027-02-24,2019-12-01,2020-02-24,2023-05-24
58182577,Газовые,14-94-1,2027-04-06,2019-04-01,2019-04-24,2023-04-10
58182643,Газовые,14-94-1,2027-09-15,2019-02-19,2019-06-15,2023-03-03
58182809,Газовые,14-94-1,2018-12-04,2020-03-03,2021-07-20,2023-05-04
58182817,Газовые,14-94-1,2027-12-09,2019-01-30,2019-12-09,2023-02-11
58189648,Газовые,14-94-1,2018-09-03,2019-09-29,2021-12-06,2023-03-11
58189689,Газовые,14-94-1,2028-01-15,2019-02-07,2020-01-15,2023-02-20
58189713,Газовые,14-94-1,2026-11-26,2019-03-04,2018-05-18,2024-11-02
58219585,Газовые,11-1406,2020-09-12,2019-05-08,2019-03-02,2025-05-07
58236712,Газовые,14-94-1,2026-12-25,2018-12-08,2019-12-25,2021-11-14
58157702,Газовые,14-94-1,2019-11-06,2018-11-15,2021-11-21,2024-11-14
58157835,Газовые,14-94-1,2019-08-12,2019-07-19,2022-09-06,2022-09-25
58167982,Газовые,14-94-1,2018-09-19,2019-07-11,2018-09-19,2025-07-10
58169509,Газовые,10-156-2,2028-04-17,2019-06-11,2020-04-17,2025-06-10
58174871,Газовые,14-94-1,2018-09-25,2019-08-22,2020-09-25,2023-09-20
58175423,Газовые,14-94-1,2019-10-06,2019-05-31,2021-10-06,2023-06-12
58182304,Газовые,14-94-1,2027-10-18,2019-11-28,2019-02-19,2025-01-09
58182650,Газовые,14-94-1,2027-04-18,2019-04-11,2019-02-19,2023-05-03
58189507,Газовые,14-94-1,2019-02-26,2018-10-29,2021-11-04,2023-04-08
58189549,Газовые,14-94-1,2018-07-15,2018-07-07,2021-07-21,2023-04-27
58193897,Газовые,14-94-1,2027-10-31,2019-10-19,2019-10-31,2021-12-05
58194267,Газовые,14-94-1,2018-07-13,2020-01-05,2020-12-24,2022-02-01
58194283,Газовые,14-94-1,2026-02-28,2020-01-21,2018-08-23,2022-07-08
58195678,Газовые,14-94-1,2026-03-31,2020-02-26,2019-03-31,2022-02-18
58207630,Газовые,12-1037,2020-12-19,2020-02-08,2023-05-03,2026-02-07
58236860,Газовые,14-94-1,2025-06-27,2019-04-30,2019-04-17,2021-09-09
58236936,Газовые,14-94-1,2026-12-14,2018-11-11,2019-02-11,2021-12-26
77250694,Газовые,11-160-9,2023-08-22,2019-08-04,2020-05-07,2021-08-22
77250991,Газовые,11-160-9,2023-08-22,2019-07-31,2019-08-25,2021-08-22
77251395,Газовые,11-160-9,2023-08-22,2019-07-20,2019-12-26,2021-08-22
77253896,Газовые,11-160-9,2023-08-19,2019-06-15,2018-11-30,2021-08-19
77415594,Газовые,11-160-9,2023-12-03,2019-11-21,2018-06-18,2021-12-03
77415792,Газовые,11-160-9,2023-12-03,2019-12-13,2018-07-18,2021-12-03
50507003,Газовые,11-1406,2022-07-28,2019-12-04,2019-04-08,2025-12-03
50507805,Газовые,11-1406,2020-11-16,2018-09-24,2019-10-18,2024-09-23
50508001,Газовые,11-1406,2021-02-11,2018-11-15,2019-07-12,2024-11-14
50509579,Газовые,11-1406,2021-04-13,2019-02-03,2018-12-19,2025-02-05
